gene_id;gene_symbol;PC1;PC2;PC3;PC4
ENSG00000166532;RIMKLB;2,03528728218985e-02;-6,14232418514858e-03;5,26921904329991e-03;-5,51494128476611e-03
ENSG00000128482;RNF112;2,03429075174887e-02;-1,37538430807197e-02;-5,91950086861692e-03;3,26012856295345e-03
ENSG00000144191;CNGA3;2,03278372954744e-02;-5,54500728237648e-03;-2,26278885768135e-03;-1,13905018857703e-02
ENSG00000131016;AKAP12;2,03229087130789e-02;-3,48889603357563e-03;4,86834198087927e-03;-1,81023900241382e-02
ENSG00000143816;WNT9A;2,03209283558189e-02;-2,82987070106328e-03;-7,33727583052558e-03;-9,12500249405266e-03
ENSG00000183036;PCP4;2,02799546189231e-02;1,10602305520589e-02;-9,13524693047417e-03;-4,09379996786528e-03
ENSG00000183833;CFAP91;2,02474664114357e-02;-7,43535115734893e-03;1,55395879937506e-03;4,70584204496376e-03
ENSG00000196263;ZNF471;2,02173782623833e-02;-8,79670098872166e-03;4,49172622599800e-03;-7,33675863438228e-05
ENSG00000196924;FLNA;2,01965563040195e-02;3,31155400415686e-03;-6,89369846735176e-03;-1,50772833963474e-02
ENSG00000100626;GALNT16;2,01748680048215e-02;-6,42291200589261e-03;-3,67891084596488e-03;-1,49704300038654e-02
ENSG00000260465;ENSG00000260465;2,01620328088974e-02;-2,47939385440336e-02;-5,22645602208185e-03;1,94829466211045e-02
ENSG00000243725;TTC4;2,01255174468936e-02;-1,60993958109909e-02;-8,66285621143056e-03;1,38331002941769e-02
ENSG00000130224;LRCH2;2,00865152601802e-02;-3,32473491181985e-03;4,33691303301352e-03;-9,91106812644640e-03
ENSG00000114790;ARHGEF26;2,00271119413450e-02;-1,27071247687862e-03;1,45440812373345e-03;6,35877411676562e-04
ENSG00000126091;ST3GAL3;2,00172603476298e-02;-7,00732585061336e-03;3,39501021103596e-03;8,87302440600280e-03
ENSG00000070669;ASNS;1,99888833496080e-02;-1,66619413785951e-02;-2,50703588801061e-03;1,55713565855644e-02
ENSG00000134533;RERG;1,99842339963039e-02;-1,45564166971396e-03;2,28453716977396e-04;-1,73626016667789e-02
ENSG00000061455;PRDM6;1,99309271670314e-02;2,80697883721663e-05;1,70387724682423e-03;-1,02357103309660e-02
ENSG00000186010;NDUFA13;1,98828259844157e-02;-1,98025435696726e-02;-1,94174642483640e-02;1,79879496091542e-02
ENSG00000164309;CMYA5;1,98535535066995e-02;-2,99726545401384e-03;4,70413897025651e-03;-1,46110394166841e-03
ENSG00000233670;PIRT;1,98456370935595e-02;-1,12073471937654e-02;-4,13656036838701e-03;-8,93609926995137e-03
ENSG00000231346;ENSG00000231346;1,98373093934985e-02;1,11402760448488e-03;-1,93401175687265e-03;-1,14309362067424e-03
ENSG00000245869;ENSG00000245869;1,98321271243051e-02;3,16553251952018e-03;-2,00172065314924e-03;-2,87231718811602e-03
ENSG00000168490;PHYHIP;1,98200051907241e-02;-1,26841769701231e-03;-5,83642818101163e-03;-1,02463818520147e-02
ENSG00000137133;HINT2;1,98060416796532e-02;-2,25479041990563e-02;-7,84954802342946e-03;1,94956100270339e-02
ENSG00000160307;S100B;1,97996261857613e-02;-4,03660760972352e-03;-7,53682240693661e-03;-1,69232202983862e-02
ENSG00000170091;NSG2;1,97756715708963e-02;-9,55630927364187e-03;-4,08033711146305e-03;-1,24305913961831e-02
ENSG00000269858;EGLN2;1,97743038809960e-02;-1,70478488572832e-02;-3,66045441700326e-05;1,48714006686456e-02
ENSG00000182263;FIGN;1,97543564647832e-02;-9,33603402654462e-03;5,61089363340707e-03;-6,67738115564697e-03
ENSG00000137726;FXYD6;1,97459380451575e-02;1,86879508553844e-03;-8,85755746386307e-03;-1,46773734718105e-02
ENSG00000165410;CFL2;1,96972903059192e-02;-6,61867038726325e-05;1,09308922264905e-03;-1,00271909658490e-02
ENSG00000171502;COL24A1;1,96843709150960e-02;-6,72597355790423e-04;6,37348319506402e-03;-6,83648495201027e-03
ENSG00000182963;GJC1;1,96665793442874e-02;2,90174383064347e-03;3,38510343617412e-03;-6,72599126838310e-03
ENSG00000116783;TNNI3K;1,96413227295080e-02;-8,44199559833447e-03;-1,34397351500964e-03;8,36816721467760e-03
ENSG00000106571;GLI3;1,96389479123695e-02;-2,32563199843680e-03;4,19864242382808e-03;-1,69123345751053e-02
ENSG00000258659;TRIM34;1,95970899418781e-02;-2,38500346288738e-02;-2,41102192947547e-03;1,62217384131553e-02
ENSG00000197816;CCDC180;1,95915308081258e-02;-1,15164534203875e-02;1,37465813924947e-03;8,28580272644059e-03
ENSG00000152527;PLEKHH2;1,95758806355424e-02;-1,06215924582333e-02;7,97118734068381e-03;-1,34520709806820e-03
ENSG00000106018;VIPR2;1,95592065780452e-02;1,33448306819880e-04;-6,50696274714123e-03;-1,02218528140420e-02
ENSG00000234638;ENSG00000234638;1,95577165666324e-02;1,66278999283138e-03;-7,75510628357413e-04;-4,73606178593397e-03
ENSG00000105270;CLIP3;1,95553875501114e-02;-1,59439150557133e-03;-5,10357766072512e-03;-1,05150811995061e-02
ENSG00000128596;CCDC136;1,95446008949632e-02;2,67464747188043e-03;-3,86997022828851e-04;-7,29701402246549e-03
ENSG00000064300;NGFR;1,95400910402462e-02;-9,25049944574338e-03;-5,65476686596762e-03;-1,31266822170631e-02
ENSG00000216490;IFI30;1,95271455824381e-02;-3,31611864136546e-02;-3,54967693839234e-03;8,40175510789094e-03
ENSG00000178498;DTX3;1,94902531473241e-02;-5,02233480534937e-03;-7,09573825718929e-03;-4,22491231540644e-03
ENSG00000095303;PTGS1;1,94735346725302e-02;-3,93408857483649e-03;-5,82817440027531e-03;-8,00311115920501e-03
ENSG00000120885;CLU;1,94423154440760e-02;-3,26897419598894e-03;-1,01880167838806e-02;-1,54430162300477e-02
ENSG00000129244;ATP1B2;1,94402890217591e-02;-6,07428402177230e-03;-3,81741938694878e-03;-1,06998833145711e-02
ENSG00000144834;TAGLN3;1,94380179805902e-02;-1,51765002656115e-03;-5,79190329039180e-03;-1,05648843954016e-02
ENSG00000152785;BMP3;1,94274948931923e-02;-2,27834618706227e-02;-4,63719697502545e-03;5,79158873947599e-03
ENSG00000091482;SMPX;1,94264782213519e-02;7,70567210225589e-03;-4,98219001248224e-03;-1,59174654767398e-03
ENSG00000253250;C8orf88;1,94219572799939e-02;-1,08250960698752e-04;-3,06924820651587e-03;-7,18115352788592e-03
ENSG00000262528;ENSG00000262528;1,93951292156346e-02;-1,29755684466378e-02;-5,57282461360880e-03;9,01509494678669e-03
ENSG00000280429;ENSG00000280429;1,93938305229541e-02;1,51475367979612e-03;3,35450607528959e-03;-5,92168955127675e-04
ENSG00000163145;C1QTNF7;1,93202962943643e-02;-9,28785657923567e-03;6,08255661363945e-03;-1,01993677535913e-02
ENSG00000239282;CASTOR1;1,92979212482792e-02;-1,32028075268151e-02;-8,63709208627300e-03;8,78711187868045e-03
ENSG00000108231;LGI1;1,92901107926787e-02;-1,23510679127657e-02;-3,69402125686284e-04;-2,01661986721582e-03
ENSG00000187957;DNER;1,92641150882300e-02;-1,95124483595248e-03;-4,29265929292251e-03;-1,05687208810389e-02
ENSG00000181029;TRAPPC5;1,92036624402852e-02;-1,98099038769357e-02;-1,08444940380465e-02;1,32973601496256e-02
ENSG00000108381;ASPA;1,92027155194751e-02;-1,78233119191202e-02;6,02349373578888e-04;-8,52166796738326e-03
ENSG00000121207;LRAT;1,91783858033298e-02;5,79569387756023e-04;2,49123762954035e-04;-5,82945634022355e-03
ENSG00000122786;CALD1;1,91652554803281e-02;8,90962677213685e-04;4,57716947308613e-03;-1,47959005960810e-02
ENSG00000176956;LY6H;1,91560903754617e-02;3,64472767890708e-03;-8,33435254374854e-03;-9,63102709732285e-03
ENSG00000166025;AMOTL1;1,91455541924407e-02;6,92589008784453e-04;2,84956833096983e-03;-1,55259381591559e-02
ENSG00000163637;PRICKLE2;1,91316986632247e-02;-3,71147181808340e-03;4,04435788167120e-03;-6,78192084063015e-03
ENSG00000171097;KYAT1;1,91163932075650e-02;-1,12748090968810e-02;-2,37301933762695e-03;9,83020960881578e-03
ENSG00000134917;ADAMTS8;1,91157437471850e-02;-1,37845474050298e-03;-9,47023673685704e-03;-1,01651356037866e-02
ENSG00000204316;MRPL38;1,91021130405693e-02;-1,75347152761929e-02;-1,37563838505169e-02;1,74337750260995e-02
ENSG00000046653;GPM6B;1,90960613198325e-02;-2,66820368964938e-03;7,71506800401879e-03;-8,58418249996277e-03
ENSG00000261625;ENSG00000261625;1,90398152621733e-02;-7,99698436841292e-04;-3,85717468209753e-03;-8,41083070603338e-03
ENSG00000180875;GREM2;1,90292380354701e-02;-1,42991986597485e-02;-7,62495180381476e-03;-1,40374023601828e-02
ENSG00000164326;CARTPT;1,90279605768933e-02;6,07934212323296e-03;-4,47649472187318e-03;-1,22057481720631e-02
ENSG00000150627;WDR17;1,90233900248674e-02;-7,05874447443077e-03;2,67920146848680e-03;-1,99221531629567e-03
ENSG00000204427;ABHD16A;1,89768297737825e-02;-1,86890395184132e-02;-4,89945561973817e-03;1,61204614457557e-02
ENSG00000227051;C14orf132;1,89612950493680e-02;-5,80234998774820e-03;-1,05296780815246e-03;-1,39717669433364e-02
ENSG00000070193;FGF10;1,89534455475975e-02;-3,79217553736662e-03;3,50153489869745e-03;-1,58699314521717e-02
ENSG00000172346;CSDC2;1,89104304936181e-02;3,28434097759244e-04;-6,25933632662959e-03;-1,11381165365318e-02
ENSG00000145194;ECE2;1,88854008385832e-02;-5,66102890430480e-03;-4,71189061953255e-03;1,61993377545080e-03
ENSG00000213999;BORCS8-MEF2B;1,88778392694416e-02;-1,92792534184932e-02;-8,41525684826716e-03;1,08200690838474e-02
ENSG00000107186;MPDZ;1,88710883017310e-02;-1,70921895249386e-03;7,44206287032183e-03;-1,33484567839455e-02
ENSG00000144824;PHLDB2;1,88611589084785e-02;-9,21848363846738e-04;7,72963275734028e-03;-1,30991198500416e-02
ENSG00000099864;PALM;1,88406676750863e-02;-4,99083791927216e-03;-1,04526507282269e-02;-1,42529101604378e-02
ENSG00000168079;SCARA5;1,88259248889147e-02;-2,90566249547388e-02;-9,23717800033362e-03;-1,84405364235066e-02
ENSG00000127954;STEAP4;1,88059391032090e-02;-8,38110762689598e-03;8,68772899608458e-03;-1,71012937703288e-02
ENSG00000143603;KCNN3;1,87980849566987e-02;-1,80845296362607e-03;2,17852347327583e-03;-1,72845400021778e-02
ENSG00000021645;NRXN3;1,87821522343170e-02;2,90660533535310e-03;2,42794476928574e-03;-6,66348542052363e-03
ENSG00000182575;NXPH3;1,87768321891187e-02;1,34013003050552e-03;-6,34251016719810e-03;-9,81801249291568e-03
ENSG00000100842;EFS;1,87759281840660e-02;-4,86998770405470e-03;-7,18993440254897e-03;-1,25315415852678e-02
ENSG00000166292;TMEM100;1,87069412632361e-02;-1,67357660270802e-02;-2,05801650438352e-03;-1,25741160336304e-02
ENSG00000116741;RGS2;1,86834317941804e-02;-2,51654839792829e-03;-1,05448883092010e-03;-1,33094818766391e-02
ENSG00000165757;JCAD;1,86778701192040e-02;5,95436996887455e-03;4,37573168791512e-03;-1,61591049452199e-02
ENSG00000137941;TTLL7;1,86635546918514e-02;-7,03805698782350e-03;7,86029300323218e-03;-5,71694668483910e-03
ENSG00000196376;SLC35F1;1,86497913698385e-02;-2,16601096778971e-03;6,81068555178461e-04;-7,82606265772509e-03
ENSG00000253304;TMEM200B;1,86054440436515e-02;-3,13586988835316e-03;-5,38741477207156e-03;-1,24820347218166e-02
ENSG00000156804;FBXO32;1,85998117107061e-02;-9,94435606860306e-04;7,63499026412059e-04;-2,99820694184921e-03
ENSG00000173546;CSPG4;1,85737967565179e-02;1,04961624625682e-03;-6,76326660758269e-03;-7,46351810956123e-03
ENSG00000213221;DNLZ;1,85576359686281e-02;-1,27538765490514e-02;-6,78164919715609e-03;1,06240577558934e-02
ENSG00000239779;WBP1;1,85552332642073e-02;-1,48083958986433e-02;-8,30969087300763e-03;1,30362059910271e-02
ENSG00000172020;GAP43;1,85367126125384e-02;-6,37188959037057e-03;-1,67359684485087e-03;-1,70784468683701e-02
ENSG00000154080;CHST9;1,85139666879846e-02;-2,44529988617664e-03;1,90759311748746e-04;-5,50030072573590e-03
ENSG00000197410;DCHS2;1,84784460994635e-02;-1,74661922554826e-03;5,39343272164731e-03;-6,86918485043724e-03
ENSG00000207165;SNORA70;1,84676405712699e-02;-1,90409557584001e-02;-5,20006216451797e-03;1,13832498170081e-02
ENSG00000267206;LCN6;1,84537166399041e-02;-1,98141866581916e-02;-6,45094749015543e-03;8,92438709896406e-03
ENSG00000075035;WSCD2;1,84199124475373e-02;-2,17553164616109e-03;-1,84714134077881e-03;-1,41954434035253e-02
ENSG00000163884;KLF15;1,84122553308609e-02;-9,49103591944086e-03;-8,45275624060866e-03;8,35009520688859e-03
ENSG00000147655;RSPO2;1,84002142338504e-02;-8,30846804541710e-03;-4,81419233352990e-03;-3,45347208911010e-03
ENSG00000121871;SLITRK3;1,83939114455496e-02;-6,74104232944218e-03;-5,64612149743524e-04;-8,21456683809928e-03
ENSG00000133083;DCLK1;1,83896157337842e-02;-1,10053538354953e-02;5,53985549447354e-03;-1,99095610508649e-02
ENSG00000145147;SLIT2;1,83890433437203e-02;-3,42779700573057e-03;5,57557648062617e-03;-2,16716823176725e-02
ENSG00000197256;KANK2;1,83881335663397e-02;8,26751762309980e-05;-5,53657123286237e-03;-8,58151545288259e-03
ENSG00000100321;SYNGR1;1,83819229855923e-02;-4,38233485548270e-03;-8,57154242231227e-03;-1,27746695131704e-02
ENSG00000173258;ZNF483;1,83527760224710e-02;-5,51404683415847e-03;9,66093553404567e-03;5,71711293521108e-04
ENSG00000180447;GAS1;1,83392201130483e-02;1,08670251789115e-03;1,83976707400328e-03;-2,44140191567441e-02
ENSG00000154277;UCHL1;1,83326831876331e-02;-4,69206261964320e-03;-5,92991359901420e-03;-1,86698289660536e-02
ENSG00000136274;NACAD;1,83212564212914e-02;-3,61782715480399e-03;-8,21059273211478e-03;-9,88480795228168e-03
ENSG00000111716;LDHB;1,83162345931349e-02;-1,09221358083329e-02;-7,89362135656816e-03;1,39653095234833e-02
ENSG00000105696;TMEM59L;1,82897822700737e-02;-7,78695512230957e-03;-7,67563890511286e-03;-1,10917128570987e-02
ENSG00000050030;NEXMIF;1,82772191616603e-02;-9,73869078399050e-03;4,73508474724191e-03;-1,96255899913534e-03
ENSG00000069535;MAOB;1,82649684181800e-02;-4,31579773833726e-03;-2,99536380116346e-03;-7,87885292653956e-03
ENSG00000115657;ABCB6;1,82356092493430e-02;-1,45432223609025e-02;-1,06354595706670e-02;1,74016066754185e-02
ENSG00000168621;GDNF;1,82284582864492e-02;-6,89413376395021e-03;-3,68092329132149e-03;-1,54811108201684e-03
ENSG00000178531;CTXN1;1,82276045036480e-02;1,05732451722776e-02;-1,83666352925773e-02;-1,05270019723112e-02
ENSG00000269190;FBXO17;1,82079321771503e-02;-3,26008931580444e-03;-4,32211766048529e-03;-9,31794855650563e-03
ENSG00000266967;AARSD1;1,81954763731817e-02;-1,36736820643718e-02;-7,41328606858695e-04;1,73800267762665e-02
ENSG00000152217;SETBP1;1,81875370202493e-02;-6,42886848161771e-03;5,67001546456480e-03;-8,25045233912189e-03
ENSG00000023902;PLEKHO1;1,81729601319239e-02;1,88379433699763e-03;-6,41026994081182e-03;-1,42438952898153e-02
ENSG00000166091;CMTM5;1,81608486945452e-02;-3,85820565000339e-03;-4,63469208607968e-03;-8,29571196063653e-03
ENSG00000068831;RASGRP2;1,81575500818898e-02;-1,32372075674055e-02;-7,59489358800625e-03;-8,11192090721206e-03
ENSG00000146469;VIP;1,81396273113322e-02;-1,07119790510084e-02;-3,87912112204469e-03;-2,05098757978830e-02
ENSG00000112320;SOBP;1,81140153350012e-02;2,01718107344400e-03;-2,67327608579383e-03;-9,16038547691104e-03
ENSG00000188778;ADRB3;1,80774764014828e-02;-2,55019271545171e-03;-3,18783912937017e-03;-4,90976934014242e-03
ENSG00000159176;CSRP1;1,80418558503378e-02;3,34836552396629e-03;-7,35864270834052e-03;-6,90387252477188e-03
ENSG00000206538;VGLL3;1,80335348980047e-02;-1,02417862067608e-03;1,34593125312665e-02;-1,90274368709204e-02
ENSG00000109132;PHOX2B;1,80162857895899e-02;-6,22915716113642e-03;-2,74109114576071e-03;-8,47305870747662e-03
ENSG00000249751;ECSCR;1,79825417999052e-02;-1,19995820413014e-02;-6,86860523169127e-03;-6,62154216185535e-03
ENSG00000073670;ADAM11;1,79718417231022e-02;-6,68333701161400e-04;-3,53871859258948e-03;1,70131468575270e-04
ENSG00000123360;PDE1B;1,79540222134882e-02;-2,68489087948944e-03;-1,73134945454676e-03;-1,13594034243524e-02
ENSG00000155980;KIF5A;1,79516118490070e-02;-6,30756582239513e-03;2,53774928090769e-03;-1,16040455699754e-02
ENSG00000123119;NECAB1;1,79289956086204e-02;1,90827783539578e-03;6,34336092556642e-03;-8,60779180380355e-03
ENSG00000215018;COL28A1;1,79198895270261e-02;-5,58055963834000e-03;-1,43536531725216e-03;2,39807419903130e-04
ENSG00000242479;EIF2AK1P1;1,78959179532054e-02;-1,70959639417222e-02;-3,94694500060208e-03;9,87090134139443e-03
ENSG00000162373;BEND5;1,78678626952030e-02;-3,18763863937709e-03;-5,19024590387626e-03;-7,57760923123336e-03
ENSG00000151320;AKAP6;1,78573779242206e-02;1,55607974932810e-04;5,98553231680676e-03;-7,00692106400124e-03
ENSG00000144642;RBMS3;1,78555870779126e-02;-6,70457391905470e-03;8,40686267151576e-03;-1,06754494203533e-02
ENSG00000073712;FERMT2;1,78549357128849e-02;7,40317520486429e-04;2,87827637186881e-03;-1,59450196149162e-02
ENSG00000134072;CAMK1;1,78334543445408e-02;-8,17251355100332e-03;-1,08086972100543e-02;2,47933625266985e-03
ENSG00000140285;FGF7;1,78300904286023e-02;-3,28535178771831e-03;9,45015344544920e-03;-2,26938926517641e-02
ENSG00000149575;SCN2B;1,78037416367790e-02;-4,16933008309828e-03;-1,78617886743301e-03;-1,32043856477418e-02
ENSG00000184226;PCDH9;1,77825249908741e-02;-4,18472312841071e-03;1,28554319431766e-02;-1,18112960177206e-02
ENSG00000128271;ADORA2A;1,77638143039147e-02;-1,85379899009188e-02;-1,60249267476606e-03;4,28005104445389e-03
ENSG00000185567;AHNAK2;1,77110162309724e-02;5,13828298944621e-03;1,98050051907929e-03;-1,23253176364007e-02
ENSG00000128739;SNRPN;1,77018358171441e-02;-8,86774251536220e-03;-7,00467497831497e-03;1,35890860923547e-03
ENSG00000137441;FGFBP2;1,77010894002645e-02;-3,72480376202112e-03;-5,42538342681327e-03;-4,56140790035839e-03
ENSG00000169071;ROR2;1,76855411578013e-02;1,84704219729929e-03;-3,80844410296711e-03;-1,55506276799273e-02
ENSG00000249709;ZNF564;1,76836111961170e-02;-1,96897910066825e-02;3,28529329088650e-03;1,63971944193383e-02
ENSG00000117013;KCNQ4;1,76830531068532e-02;-2,60388867272426e-03;-9,23996183618300e-03;3,57807413111370e-03
ENSG00000183963;SMTN;1,76612208413580e-02;4,94695141861100e-03;-9,39048907863509e-03;-1,89286654144311e-03
ENSG00000123570;RAB9B;1,76317606621123e-02;-4,26005673648106e-04;2,02819741064224e-03;-2,98691975044269e-03
ENSG00000113389;NPR3;1,76206035053394e-02;-1,88723741700464e-04;4,68486864189455e-03;-1,58866343489592e-02
ENSG00000279041;ENSG00000279041;1,76148100080627e-02;-4,62409798381824e-03;8,07031392341460e-03;3,73729277103118e-03
ENSG00000119938;PPP1R3C;1,75980294435387e-02;-2,67991452551413e-04;1,40340275413616e-04;-1,46799523799043e-02
ENSG00000241370;RPP21;1,75957664573067e-02;-1,32268839568155e-02;-8,60329950806022e-03;1,67424147081842e-02
ENSG00000145335;SNCA;1,75876537971676e-02;-5,66327702825608e-04;-5,70881905405255e-04;-1,50407053445523e-02
ENSG00000134198;TSPAN2;1,75840552843067e-02;3,55523088465027e-03;3,05994681394925e-03;-1,35816919951710e-02
ENSG00000165197;VEGFD;1,75760190275751e-02;-8,16662237488101e-03;-1,10054568665211e-03;-9,19192996780021e-03
ENSG00000175287;PHYHD1;1,75706051293670e-02;-7,04804472842817e-03;-7,18666180703513e-03;-4,96419499087496e-03
ENSG00000160801;PTH1R;1,75666790762966e-02;-1,25532771464345e-02;-6,55008675756031e-03;-5,36326727985299e-03
ENSG00000135454;B4GALNT1;1,75105477000589e-02;-1,80839484713046e-03;-2,78404708238442e-03;-9,14516912087476e-03
ENSG00000138131;LOXL4;1,75043054896920e-02;-2,76484165648002e-03;-1,70178237039952e-03;-1,23649925805331e-02
ENSG00000118257;NRP2;1,74975277509093e-02;5,75629848182215e-03;2,88738535860575e-03;-1,52592882504133e-02
ENSG00000196923;PDLIM7;1,74593874112777e-02;6,17201296061467e-03;-1,13726934364452e-02;-1,15699035775073e-02
ENSG00000268069;ENSG00000268069;1,74590215770557e-02;-1,00289704184209e-02;-6,91308052820970e-05;4,99855050605982e-03
ENSG00000277586;NEFL;1,74585557570711e-02;-6,13009101349066e-03;-2,72090148689446e-03;-1,35708987851669e-02
ENSG00000188004;SNHG28;1,74445623133384e-02;-1,17828454485783e-02;-1,43817735476499e-03;1,09431509806890e-02
ENSG00000136630;HLX;1,74334666003651e-02;-4,11409629775039e-03;-8,45563823157289e-03;-6,13593065837987e-03
ENSG00000123243;ITIH5;1,74141554009402e-02;-2,68942285344641e-03;-5,02392764033424e-03;-1,28655560161685e-02
ENSG00000071205;ARHGAP10;1,74113685276363e-02;-2,23794353182860e-03;6,14997525608486e-04;-6,46031545944430e-03
ENSG00000218336;TENM3;1,73611810034520e-02;4,78279381372546e-03;4,12443964918720e-03;-2,02250914368387e-02
ENSG00000165821;SALL2;1,73555064393123e-02;-3,53917002481758e-03;-4,34937293217348e-03;-1,00057547345913e-02
ENSG00000146090;RASGEF1C;1,73539195777824e-02;-4,11480359817449e-03;-3,93236782191557e-03;-6,61784436954503e-03
ENSG00000242265;PEG10;1,73539131965916e-02;1,12247592149146e-03;1,72975773251816e-03;-1,17744457217235e-02
ENSG00000123297;TSFM;1,73369475727260e-02;-1,93800298029792e-02;-5,79763488808212e-03;1,54266811863468e-02
ENSG00000197361;FBXL22;1,73346864077206e-02;2,91635019356024e-03;-7,13256589611893e-03;-4,41865875817469e-03
ENSG00000183798;EMILIN3;1,73304135515676e-02;-2,58832173115287e-03;-5,86569709261953e-03;-3,62963414817504e-03
ENSG00000167220;HDHD2;1,73236728342058e-02;-1,64215968155906e-02;8,36864585737632e-04;1,37615100356719e-02
ENSG00000105974;CAV1;1,73197098567832e-02;-8,71776288822469e-04;-1,69455688637804e-03;-1,36944346021263e-02
